,id,app_name,genres,specs,tags
1958,3710,Judge Dredd: Dredd vs. Death,Action,"Single-player, Multi-player, Co-op","Action, FPS, First-Person, Cyberpunk, Singleplayer, Gore, Sci-fi, Shooter, Classic, Comic Book"
1959,371100,Waste Walkers,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available","RPG, Indie, RPGMaker, Adventure, Action, Strategy, Simulation, Survival, Post-apocalyptic, Survival Horror, Open World, Atmospheric, Realistic, Turn-Based Combat, Action RPG, Choose Your Own Adventure, Great Soundtrack, 2D"
1960,371180,Super 3-D Noah's Ark,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","FPS, Action, Classic, Family Friendly, Singleplayer, Retro, Education, Difficult, Cult Classic, Pixel Graphics, Shooter, First-Person, Alternate History, Cold War, Sexual Content, Funny, Fantasy, Perma Death, Cute"
1961,371190,Making History: The Calm and the Storm Gold Edition,"Simulation, Strategy","Single-player, Multi-player","Strategy, Simulation, World War II"
1962,371200,Halcyon 6: Starbase Commander,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud","Strategy, Indie, Space, RPG, Turn-Based Combat, Pixel Graphics, Strategy RPG, Simulation, Base Building, Turn-Based Strategy, Singleplayer, Tactical RPG, 2D, Turn-Based, Rogue-like"
1963,371420,Teddy Floppy Ear - The Race,"Indie, Racing, Simulation, Sports","Single-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Racing, Sports, Indie, Family Friendly, Simulation, Psychological Horror"
1964,371500,Grey Cubes,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Stats","Action, Casual, Indie, Arcade"
1965,371570,Tap Heroes,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud","Clicker, Casual, Indie, RPG, Action, Adventure, Singleplayer, Pixel Graphics"
1966,371660,Far Cry® Primal,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support","Open World, Survival, Action, Adventure, Hunting, First-Person, Singleplayer, Crafting, FPS, Exploration, Atmospheric, Stealth, Shooter, Mature, Sandbox, Action RPG, RPG, Co-op, Strategy, Third Person"
1967,3720,Evil Genius,Strategy,Single-player,"Strategy, Base Building, Villain Protagonist, Comedy, Singleplayer, Simulation, Parody, Management, Stylized, RTS, Funny, Real-Time with Pause, Classic, Building, Great Soundtrack, Sandbox"
1968,372000,Tree of Savior (English Ver.),"Free to Play, Massively Multiplayer, RPG","MMO, Steam Trading Cards, In-App Purchases, Partial Controller Support, Valve Anti-Cheat enabled","MMORPG, Massively Multiplayer, RPG, Free to Play, Anime, Fantasy, Adventure, Cute, Great Soundtrack, Action, JRPG, Isometric, Multiplayer, Nudity, Open World, Co-op, Hack and Slash, Action RPG, Memes, Dating Sim"
1969,372210,Spooky Cats,"Action, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support","Action, Casual, Indie, Platformer, Dark, Dark Comedy, Dark Humor, Puzzle-Platformer, Horror, Cute, Singleplayer, Female Protagonist"
1970,372540,The Lost Mythologies,"Action, Free to Play","Single-player, Full controller support","Free to Play, Action, Female Protagonist, Anime, Hack and Slash, Nudity, Adventure, Fantasy, Singleplayer, Multiplayer, Third Person"
1971,372800,RPG MO,"Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Early Access","Multi-player, Online Multi-Player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Stats, Steam Leaderboards","Early Access, Free to Play, RPG, Massively Multiplayer, MMORPG, Multiplayer, Adventure, Pixel Graphics, Open World, Indie, 2D, Crafting, Sandbox, Isometric, Fantasy, Retro, Base Building, Exploration, Relaxing, Agriculture"
1972,3730,Aliens versus Predator Classic 2000,Action,"Single-player, Multi-player","FPS, Action, Classic, Aliens, Horror, Sci-fi, Multiplayer, Shooter, Retro, First-Person, Singleplayer, Atmospheric, Gore, Stealth, Fast-Paced"
1973,373180,Kung Fury: Street Rage,Action,"Single-player, Steam Trading Cards, Partial Controller Support, Steam Leaderboards","Action, Arcade, 1980s, Beat 'em up, Retro, Pixel Graphics, Singleplayer, Great Soundtrack, Indie, 2D, Comedy, Gore, Difficult"
1974,373360,Cast of the Seven Godsends - Redux,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","Action, Adventure, Indie, Retro, Platformer, 2D"
1975,373390,Contradiction - Spot The Liar!,"Adventure, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud","FMV, Adventure, Detective, Mystery, Point & Click, Singleplayer, Indie, Strategy, RPG, Puzzle"
1976,373420,Divinity: Original Sin - Enhanced Edition,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud","RPG, Turn-Based, Co-op, Adventure, Strategy, Fantasy, Party-Based RPG, Open World, Turn-Based Combat, Local Co-Op, Story Rich, Isometric, Singleplayer, CRPG, Character Customization, Indie, Split Screen, Great Soundtrack, Multiplayer, Turn-Based Strategy"
1977,373460,Fury Of The Gods,"Action, Casual",Single-player,"Action, Casual, Tower Defense"
1978,373770,LiEat,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support","Anime, RPG, Cute, Indie, Pixel Graphics, Great Soundtrack, Story Rich, JRPG, Singleplayer, 2D, RPGMaker, Female Protagonist, Adventure, Casual, Fantasy, Drama, Turn-Based, Atmospheric, Surreal, Nudity"
1979,37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","Adventure, Indie",Single-player,"Point & Click, Adventure, Indie, Comedy, Time Travel, Singleplayer, 2D, Hand-drawn, Funny"
1980,374040,Portal Knights,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support","Adventure, Sandbox, Multiplayer, Open World, Building, RPG, Crafting, Survival, Action, Co-op, Exploration, Singleplayer, Fantasy, Voxel, Casual, MMORPG, Cute, Dungeon Crawler, Great Soundtrack, Third Person"
1981,374090,Winter Sports Trilogy Super Pack,"Action, Simulation, Sports","Single-player, Partial Controller Support","Sports, Simulation, Action"
1982,374320,DARK SOULS™ III,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards","Dark Fantasy, Difficult, RPG, Atmospheric, Lore-Rich, Third Person, Exploration, Story Rich, Action RPG, Co-op, PvP, Adventure, Open World, Great Soundtrack, Action, Multiplayer, Singleplayer, Replay Value, Character Customization, Horror"
1983,374450,Cheats 4 Hire,Strategy,Single-player,Strategy
1984,374670,Ember Strike,"Action, Free to Play, Indie, Early Access","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, In-App Purchases","Early Access, Free to Play, Indie, Action, Match 3, Massively Multiplayer, Puzzle"
1985,374950,ADventure Lib,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support","Adventure, Indie, Point & Click, Moddable, Fantasy, 2D, Funny, Short, Parody, Linear, Cartoony, Controller, Story Rich"
1986,375030,Korwin The Game,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support","Indie, Action, Political, Platformer, 2D"
1987,375040,Death Tractor,"Action, Casual, Indie, Simulation","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards","Casual, Action, Simulation, Indie, Horror"
1988,375220,Bitweb,"Casual, Free to Play",Single-player,"Free to Play, Casual, Horror, Anime"
1989,375460,16bit Trader,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Simulation, Indie, Casual, Strategy, Adventure, RPG, Trading, Economy"
1990,375510,New kind of adventure,"Adventure, Indie, RPG, Early Access","Single-player, Steam Trading Cards","Early Access, Indie, Adventure, RPG, Psychological Horror, Horror, Nudity, Singleplayer, Survival Horror, Memes"
1991,375600,Air Brawl,"Action, Indie","Multi-player, Partial Controller Support","Action, Indie, Flight, Multiplayer, Fast-Paced, Free to Play"
1992,375820,Human Resource Machine,"Casual, Indie","Single-player, Steam Achievements","Programming, Indie, Puzzle, Casual, Simulation, Singleplayer, Education, Touch-Friendly, Great Soundtrack, Difficult"
1993,375910,Anno 2205™,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards","Strategy, City Builder, Simulation, Futuristic, Sci-fi, Singleplayer, Economy, Space, Management, RTS, Resource Management, Multiplayer, Great Soundtrack, Building, Casual, Sandbox, Co-op, 4X"
1994,375950,Viridi,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Cloud","Free to Play, Relaxing, Simulation, Casual, Singleplayer, Atmospheric, Indie, Sandbox, Great Soundtrack, Family Friendly, Cute"
1995,37600,Windosill,"Adventure, Casual, Indie",Single-player,"Casual, Point & Click, Indie, Short, Puzzle, Adventure, Surreal, Family Friendly, Atmospheric, Singleplayer, Cute"
1996,376140,SAGA,"Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, Co-op","Free to Play, Strategy, Massively Multiplayer, Indie, Multiplayer, RTS, Fantasy"
1997,376210,The Isle,"Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access","Multi-player, Co-op, Cross-Platform Multiplayer, Partial Controller Support, Valve Anti-Cheat enabled","Early Access, Dinosaurs, Survival, Open World, Multiplayer, Simulation, Massively Multiplayer, Adventure, Hunting, Action, Realistic, Third Person, Indie, Co-op, Team-Based, Strategy, Sandbox, Walking Simulator, RPG, Singleplayer"
1998,376300,GUILTY GEAR Xrd -SIGN-,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Fighting, Anime, 2D Fighter, Great Soundtrack, Action, Arcade, Multiplayer, e-sports, Singleplayer, Story Rich, 2.5D, Competitive, Cute, Visual Novel, God Game"
1999,376560,Big Fish Legend,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Indie, Casual, Adventure, Platformer"
2000,376570,WildStar,"Free to Play, Massively Multiplayer, RPG","Online Multi-Player, MMO, Steam Achievements, Steam Trading Cards, In-App Purchases","Free to Play, Massively Multiplayer, MMORPG, Open World, RPG, Sci-fi, PvP, PvE, Multiplayer, Character Customization, Action, Funny, Action-Adventure, Adventure, Fantasy, Building, Co-op, Cartoony, FPS, Survival"
2001,376770,Big Thinkers 1st Grade,Casual,Single-player,"Casual, Education, Family Friendly, Anime, Difficult"
2002,376870,Minecraft: Story Mode - A Telltale Games Series,Adventure,"Single-player, Steam Achievements, Full controller support","Memes, Adventure, Singleplayer, Story Rich, Pixel Graphics, Episodic, Choices Matter, Choose Your Own Adventure, Crafting, Survival, Family Friendly, Comedy, Casual, Zombies, Building, Third Person, Funny, Fantasy, Quick-Time Events, Atmospheric"
2003,376920,Tiki Man,"Action, Casual, Indie","Single-player, Steam Trading Cards","Action, Casual, Indie, Pixel Graphics, Singleplayer"
2004,377140,Hide & Hold Out - H2o,"Action, Adventure, Indie, Massively Multiplayer, Simulation, Early Access","Online Multi-Player, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards","Early Access, Survival, Action, Massively Multiplayer, Adventure, Simulation, Multiplayer, Open World, Crafting, Indie, Sandbox, PvP, First-Person"
2005,377160,Fallout 4,RPG,"Single-player, Steam Achievements, Full controller support, Steam Cloud","Open World, Post-apocalyptic, Exploration, Singleplayer, RPG, Atmospheric, Adventure, Shooter, First-Person, Story Rich, Sci-fi, Action, FPS, Action RPG, Great Soundtrack, Third Person, Sandbox, Third-Person Shooter, Survival, Casual"
2006,377860,Mushihimesama,Action,"Single-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Bullet Hell, Shoot 'Em Up, Arcade, Action, Anime, Great Soundtrack, Female Protagonist, Difficult, 2D, Classic, Singleplayer"
2007,378370,Nomad,"Action, Adventure, Casual, Free to Play, Indie, Early Access","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards","Early Access, Free to Play, Survival, Multiplayer, Zombies, Open World, Adventure, Crafting, Action, Casual, Indie, FPS, First-Person, Shooter, Co-op, Pixel Graphics, Singleplayer, Post-apocalyptic, Atmospheric, Horror"
2008,378580,Untamed: Life Of A Cougar,"Action, Adventure, Casual, Indie, Simulation",Single-player,"Simulation, Indie, Action, Adventure, Casual, Female Protagonist, Open World, Survival, Singleplayer, Cute, Stealth"
2009,378660,Blues and Bullets,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Adventure, Noir, Detective, Episodic, Story Rich, Choices Matter, Dark, Mature, Singleplayer, Indie, Atmospheric, Quick-Time Events, Cinematic, Mystery, Great Soundtrack, Gore, Choose Your Own Adventure, Visual Novel, Multiple Endings, Alternate History"
2010,378720,Thea: The Awakening,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards","Strategy, RPG, Turn-Based, Survival, Indie, Turn-Based Strategy, Fantasy, Card Game, 4X, Singleplayer, Crafting, Dark Fantasy, Hex Grid, Rogue-like, Choices Matter, Replay Value, Resource Management, Co-op"
2011,378850,Galagan's Island: Reprymian Rising,"Action, Casual, Indie, Early Access","Single-player, Shared/Split Screen, Partial Controller Support","Early Access, Action, Indie, Casual, Shoot 'Em Up, Arcade"
2012,378930,Pesadelo - Regressão,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud","Indie, Action, Adventure, Horror, Survival Horror, Psychological Horror"
2013,379720,DOOM,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","FPS, Action, Gore, Demons, Shooter, First-Person, Multiplayer, Great Soundtrack, Singleplayer, Fast-Paced, Sci-fi, Horror, Classic, Atmospheric, Difficult, Remake, Zombies, Blood, Co-op, Memes"
2014,379980,Panzermadels: Tank Dating Simulator,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Trading Cards","Memes, Anime, Dating Sim, Visual Novel, Tanks, Indie, Simulation, Casual, RPG, Illuminati, Adventure, World War II, Comedy, Nudity, Story Rich, Historical, Family Friendly, Gore, Female Protagonist, Walking Simulator"
2015,380,Half-Life 2: Episode One,Action,"Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud, Stats, Includes Source SDK, Commentary available","FPS, Action, Sci-fi, Singleplayer, First-Person, Story Rich, Shooter, Classic, Adventure, Dystopian, Aliens, Zombies, Episodic, Atmospheric, Short, Great Soundtrack, Silent Protagonist, Puzzle, Cinematic, Moddable"
2016,3800,Advent Rising,Action,"Single-player, Steam Trading Cards","Action, Sci-fi, Story Rich, Singleplayer, Third-Person Shooter, Great Soundtrack"
2017,380360,Tap Tap Infinity,"Action, Casual, Free to Play, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards","Clicker, Free to Play, Casual, Indie, Action, RPG"
